return,risk
-0.00815869118244763,0.0014838270183091993
-0.008138606902648596,0.0014607856366949472
-0.008117350404703606,0.0014372959054339365
-0.008102179389001523,0.001418226209123423
-0.008080583894047281,0.0013878218176166348
-0.00805758361877384,0.0013668622135983755
-0.008041178644651908,0.0013593770697981815
-0.008028099280376141,0.0013345767184215996
-0.00799980419220481,0.0013127571211694082
-0.007982709598507144,0.001296634941124597
-0.007975891074557984,0.0012780344237365395
-0.007949075251378739,0.0012533876209041073
-0.007918301049647428,0.0012364484741601107
-0.007898728163531668,0.0012185989885159156
-0.007873966317227112,0.0011945023520360842
-0.007857484922352439,0.0011679123115520462
-0.007839851201491273,0.0011543521905903837
-0.00780517536712011,0.0011363987767786352
-0.0077662639183609045,0.0011056724778245842
-0.007761541721547507,0.0010946452465627038
-0.007715758672445195,0.0010768369061502213
-0.007685867430961623,0.0010510226971526173
-0.00767067464411488,0.0010425614088893052
-0.007635240922564832,0.001022362349194302
-0.007602607889041824,0.0010068300031712237
-0.007569973035720984,0.0009868392688769
-0.007527245638010635,0.0009733826613261979
-0.007505704888569197,0.0009481866071225019
-0.00748642173102524,0.0009354087241477986
-0.007441279429053347,0.0009144959075465282
-0.007409175430640915,0.0008904747409999975
-0.007362959445636047,0.000871425667848002
-0.007346642447075463,0.0008636315408168298
-0.007307248419270601,0.0008436059186116655
-0.007282823430536659,0.0008288751510250552
-0.007225467632869019,0.000811108512077008
-0.007218682748201186,0.0007962274129316068
-0.007148478659796327,0.0007775361206586242
-0.00713730493227577,0.0007588279422688292
-0.007101529036976548,0.0007415607799596453
-0.007061937347507367,0.0007282272951178229
-0.007018952049520837,0.0007158280198362715
-0.00697451195949465,0.0006935019499473324
-0.0069287392612980584,0.0006789758756886135
-0.006883119161877582,0.0006641306353419429
-0.006823907855975808,0.0006459752996467158
-0.006797284305955203,0.0006339363019520388
-0.006764946271543359,0.0006219504420491375
-0.006720145879403213,0.0006082568975447121
-0.006673781537224391,0.0005960330545634302
-0.0066190597030815704,0.0005832952262501594
-0.006558342916697532,0.0005654732245745181
-0.006521506077863499,0.0005545898071755863
-0.006471725458975185,0.0005416870941274726
-0.006395033800636218,0.0005280869039253388
-0.006356197684006907,0.0005195458753150749
-0.006295571198135421,0.0005018420685006882
-0.006250605906929291,0.000493705527613887
-0.006194406018073574,0.00047919002863879874
-0.006117206109096547,0.0004694642859825639
-0.006059182223673653,0.0004560438824470758
-0.005999034921828493,0.0004450385591489079
-0.005947179028386191,0.0004371179532957913
-0.005851037111501269,0.0004225018005102977
-0.005829155575568618,0.0004142564770175586
-0.005757534984736708,0.0004078998052377106
-0.005701132722764709,0.0003965748684130434
-0.005634788500243558,0.00038567771279876496
-0.005582181170619348,0.0003803080931936954
-0.005483236282290606,0.0003696617321645125
-0.005386168303427129,0.0003556601909116869
-0.005334365726758027,0.000351620700915556
-0.005253022995562845,0.0003428423908628569
-0.005224172588849689,0.0003394837666482099
-0.005143064699822312,0.00033053538174731217
-0.005032780836873677,0.00032335592985310716
-0.0049908845385932205,0.00031910700843750135
-0.004902522060946604,0.00030878727510451245
-0.004813701676740542,0.0003076059655062592
-0.004741908671901798,0.00029670262881890887
-0.0046568264273370305,0.00029135857486884206
-0.00456533200630844,0.0002824255316213693
-0.0044728256115850115,0.0002792099410997319
-0.004417111289479874,0.00027515068971514176
-0.00433037516937796,0.0002684768590505254
-0.0042303911670904595,0.0002623938194109504
-0.00416815988256575,0.0002599453197895796
-0.004063574651150252,0.00025420033343092084
-0.004020112429940821,0.00025089119039439745
-0.0038961002836196378,0.00024648548381943814
-0.003779698225246545,0.00024196988554283156
-0.003685442880373715,0.00023751455092585152
-0.0036257066707832504,0.00023636619651679335
-0.0035124086373651622,0.00023114040872271525
-0.003486402228958956,0.00022790399171834124
-0.0033844351025336577,0.00022727717780439598
-0.0033050973821979832,0.000224883510817015
-0.003302455355754374,0.0002247867100174383
-0.003302455355754374,0.0002247867100174383
-0.002903959576816981,0.00022360387249817533
