return,risk
-0.108626,1.0868313639183302
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862522958159447,1.0868158988308918
-0.10862530095601082,1.0868174412858411
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862530095601082,1.0868174412858411
-0.10862532226395606,1.086817903098575
-0.10862530602324008,1.086817526109439
-0.10862530602324008,1.086817526109439
-0.10862525704491138,1.0868164617866354
-0.10862532226395606,1.086817903098575
-0.10862530668377876,1.0868175814591252
-0.10862532226395606,1.086817903098575
-0.10862531385552883,1.086817671394212
-0.10862530668377876,1.0868175814591252
-0.10862531519091129,1.0868177722221875
-0.10862525131106376,1.0868164007855916
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862527518928052,1.0868168320004412
-0.10862532226395606,1.086817903098575
-0.10862525131106376,1.0868164007855916
-0.10862531519091129,1.0868177722221875
-0.10862525704491138,1.0868164617866354
-0.10862532226395606,1.086817903098575
-0.1086252990553379,1.086817441086058
-0.10862532226395606,1.086817903098575
-0.10862531348931789,1.0868177515185151
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.10862532226395606,1.086817903098575
-0.04593267547729611,0.19369224844510147
-0.1086252990553379,1.086817441086058
-0.10862529495358468,1.0868172910047709
-0.10862527518928052,1.0868168320004412
-0.04593267547729611,0.19369224844510147
-0.08732786699426175,0.695109448856706
-0.023590608981109294,0.04392363399671363
-0.023590608981109294,0.04392363399671363
-0.023204111013305974,0.04286003227529929
-0.05066209637624025,0.21930212811763933
-0.05066209637624025,0.21930212811763933
-0.08732786699426175,0.695109448856706
-0.011410242699816824,0.011189354232368328
-0.010865,0.004775501025
-0.023640478193840405,0.04408916994708896
-0.023435972466474407,0.04354503417197007
-0.023536602078316777,0.043791153840314165
-0.023435972466474407,0.04354503417197007
-0.010865,0.004775501025
-0.023202275043307394,0.042863550798387336
-0.023428950184209027,0.04344660958025939
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.023457537875794018,0.04361894293589902
-0.010865,0.004775501025
-0.023536602078316777,0.043791153840314165
-0.023640478193840405,0.04408916994708896
-0.023428950184209027,0.04344660958025939
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.023457537875794018,0.04361894293589902
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501024999998
-0.019663141149953007,0.03412857933157666
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.023301115097017426,0.04304327101702506
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.023435464952338128,0.04353297228263575
-0.023435464952338128,0.04353297228263575
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.023301115097017426,0.04304327101702506
-0.010865,0.004775501025
-0.010865,0.004775501025
-0.010659390259467667,0.004412814726429345
-0.008736469987237518,0.002171625390306419
-0.006688658108343215,0.0011742661408329236
-0.0046119273786158115,0.0008872198982980389
-0.0024548003760278226,0.0005750073747249669
