return,risk
-0.06227703250247985,0.09347597731345605
-0.062255511117398736,0.0934035663649929
-0.06063779545289279,0.08529515082655649
-0.06224401996587963,0.09337148846972139
-0.06062792005972564,0.08526613679523996
-0.06225582377456129,0.09340468972847946
-0.06225591567463428,0.09340457302940831
-0.06062792005972564,0.08526613679523996
-0.06062759827885032,0.0852651358209367
-0.06066512253180892,0.08537615052792188
-0.060624769391141836,0.08525650817950034
-0.05177647149391472,0.06051080187847069
-0.05135521085729823,0.059481043358728856
-0.05194262452092394,0.06091979585001561
-0.051666537282612175,0.060241109686861825
-0.052051833462819455,0.061189554298827595
-0.05229343014598265,0.061788667189602686
-0.052051833462819455,0.061189554298827595
-0.05158004077547044,0.06002958305723051
-0.05158004077547044,0.06002958305723051
-0.05295061263034494,0.06343410748001241
-0.05194262452092394,0.06091979585001561
-0.051666537282612175,0.060241109686861825
-0.05177647149391472,0.06051080187847069
-0.051471272591833026,0.059763860196066915
-0.05229343014598265,0.061788667189602686
-0.05160672529689596,0.06009467662270901
-0.05114149178528785,0.05896238726755894
-0.05083287282126397,0.05821816097068627
-0.05043758537885175,0.05727265724065546
-0.049992275963313876,0.056218030120745395
-0.04947366020413116,0.055002224471108724
-0.04897496390883065,0.05384722914345516
-0.0485054099004101,0.052773009991622474
-0.047992074696214866,0.05161413248387969
-0.04749988005987742,0.050516983613356416
-0.04698431594604627,0.04938176917518996
-0.04646620334500261,0.048256086991566374
-0.04597921494838968,0.04721164070669059
-0.045474233556309716,0.04614210323423669
-0.04494341964084655,0.04503395448943609
-0.044417863884503014,0.043956572342247105
-0.043861600037559866,0.04282860148837557
-0.043347519257714975,0.04179796888476321
-0.04282684325450845,0.040766426042201764
-0.04229529831568338,0.039727578632787384
-0.041766543340085074,0.03870909406378234
-0.04113153055009432,0.03750672862756896
-0.04065761366533489,0.036623247556490705
-0.03998843646220118,0.0353948741036643
-0.03998843646220118,0.0353948741036643
-0.03893618836159446,0.03350785858821402
-0.03870722681820951,0.03310584583163246
-0.03843891550452076,0.03263840459282644
-0.03758095633123349,0.031167150868093747
-0.039887926949648184,0.03521234202341559
-0.03758095633123349,0.031167150868093747
-0.04065761366533489,0.036623247556490705
-0.03843891550452076,0.03263840459282644
-0.039955242210244754,0.03533451746999019
-0.04100061117120273,0.03726144793467984
-0.039887926949648184,0.03521234202341559
-0.040185997379804037,0.035755348651319255
-0.03834215202847496,0.0324708136099776
-0.03893618836159446,0.03350785858821402
-0.03870722681820951,0.03310584583163246
-0.040774572840226814,0.03684018595443434
-0.0403571173205059,0.03606910654476349
-0.03834215202847496,0.0324708136099776
-0.039955242210244754,0.03533451746999019
-0.040185997379804037,0.035755348651319255
-0.03987997020985372,0.035197887598366354
-0.03901842249886413,0.033652925883859354
-0.040139324974793944,0.03566998221313841
-0.03901842249886413,0.033652925883859354
-0.00919499999949832,0.002938724098910763
-0.009194999999506848,0.0029387240989286055
-0.00919499999949832,0.002938724098910763
-0.009194999999934513,0.002938724099961793
-0.009194999999506848,0.0029387240989286055
-0.009194999999506848,0.0029387240989285973
-0.009194999999506846,0.0029387240989285986
-0.009194999999498282,0.002938724098910758
-0.009194999999506848,0.0029387240989286055
-0.009194999999506848,0.0029387240989286055
-0.009194999999934513,0.002938724099961793
-0.00919499999950685,0.002938724098928606
-0.009194999999506846,0.0029387240989285986
-0.009194999999934513,0.002938724099961793
-0.009194999999498384,0.002938724098910852
-0.009194999999506844,0.002938724098928596
-0.00919499999950685,0.002938724098928606
-0.009096164705090434,0.0025218335896787084
-0.008479818631253952,0.0017094579592310322
-0.007663566861133407,0.0011019996484467195
-0.006752788757926708,0.0006582060105156457
-0.005619133237872374,0.0004894334445254096
-0.004546408256883252,0.0002880474531728054
-0.0033707861083297013,0.00022232063075848377
-0.002195947320281909,0.00015325739059668625
